"received","answered","total","QUEUE_NAME","date","hour","week_day","week","month"
12,12,6013,"COM AUTO","2021-05-10",11,0,19,5
16,16,6721,"COM AUTO","2021-05-10",12,0,19,5
14,14,8320,"COM AUTO","2021-05-10",13,0,19,5
17,17,5483,"COM AUTO","2021-05-10",14,0,19,5
10,10,3720,"COM AUTO","2021-05-10",15,0,19,5
14,14,10458,"COM AUTO","2021-05-10",16,0,19,5
13,13,6288,"COM AUTO","2021-05-10",17,0,19,5
12,12,6967,"COM AUTO","2021-05-10",18,0,19,5
5,5,4655,"COM AUTO","2021-05-10",19,0,19,5
1,1,504,"COM CASA","2021-05-10",8,0,19,5
2,2,1907,"COM CASA","2021-05-10",13,0,19,5
1,1,1081,"COM SAÚDE","2021-05-10",8,0,19,5
1,1,400,"COM SAÚDE","2021-05-10",14,0,19,5
1,1,365,"COM VIDA","2021-05-10",16,0,19,5
21,21,13602,"GES AUTO ALT","2021-05-10",8,0,19,5
31,31,16431,"GES AUTO ALT","2021-05-10",9,0,19,5
26,26,17402,"GES AUTO ALT","2021-05-10",10,0,19,5
25,25,11363,"GES AUTO ALT","2021-05-10",11,0,19,5
14,14,5982,"GES AUTO ALT","2021-05-10",12,0,19,5
17,17,13049,"GES AUTO ALT","2021-05-10",13,0,19,5
11,11,8602,"GES AUTO ALT","2021-05-10",14,0,19,5
16,16,6296,"GES AUTO ALT","2021-05-10",15,0,19,5
13,13,5468,"GES AUTO ALT","2021-05-10",16,0,19,5
21,21,11852,"GES AUTO ALT","2021-05-10",17,0,19,5
16,16,5546,"GES AUTO ALT","2021-05-10",18,0,19,5
9,9,3525,"GES AUTO ALT","2021-05-10",19,0,19,5
30,30,13701,"GES AUTO ESCLAR","2021-05-10",8,0,19,5
28,28,13297,"GES AUTO ESCLAR","2021-05-10",9,0,19,5
25,25,11387,"GES AUTO ESCLAR","2021-05-10",10,0,19,5
25,25,16977,"GES AUTO ESCLAR","2021-05-10",11,0,19,5
26,26,12635,"GES AUTO ESCLAR","2021-05-10",12,0,19,5
20,20,12042,"GES AUTO ESCLAR","2021-05-10",13,0,19,5
30,30,15072,"GES AUTO ESCLAR","2021-05-10",14,0,19,5
18,18,7512,"GES AUTO ESCLAR","2021-05-10",15,0,19,5
9,9,5924,"GES AUTO ESCLAR","2021-05-10",16,0,19,5
17,17,10391,"GES AUTO ESCLAR","2021-05-10",17,0,19,5
10,10,3332,"GES AUTO ESCLAR","2021-05-10",18,0,19,5
8,8,6016,"GES AUTO ESCLAR","2021-05-10",19,0,19,5
2,2,575,"GES OUTRO ALT","2021-05-10",8,0,19,5
4,4,1498,"GES OUTRO ALT","2021-05-10",10,0,19,5
1,1,29,"GES OUTRO ALT","2021-05-10",11,0,19,5
3,3,2100,"GES OUTRO ALT","2021-05-10",12,0,19,5
1,1,1235,"GES OUTRO ALT","2021-05-10",13,0,19,5
1,1,363,"GES OUTRO ALT","2021-05-10",17,0,19,5
2,2,710,"GES OUTRO ESCLAR","2021-05-10",8,0,19,5
4,4,1141,"GES OUTRO ESCLAR","2021-05-10",9,0,19,5
4,4,3467,"GES OUTRO ESCLAR","2021-05-10",10,0,19,5
3,3,2111,"GES OUTRO ESCLAR","2021-05-10",11,0,19,5
1,1,337,"GES OUTRO ESCLAR","2021-05-10",12,0,19,5
4,4,685,"GES OUTRO ESCLAR","2021-05-10",13,0,19,5
3,3,1793,"GES OUTRO ESCLAR","2021-05-10",14,0,19,5
4,4,2687,"GES OUTRO ESCLAR","2021-05-10",15,0,19,5
1,1,452,"GES OUTRO ESCLAR","2021-05-10",16,0,19,5
2,2,1331,"GES OUTRO ESCLAR","2021-05-10",17,0,19,5
2,2,476,"GES OUTRO ESCLAR","2021-05-10",18,0,19,5
11,11,4505,"LINHA CLIENTES - SALES","2021-05-10",9,0,19,5
14,14,6952,"LINHA CLIENTES - SALES","2021-05-10",10,0,19,5
18,18,6438,"LINHA CLIENTES - SALES","2021-05-10",11,0,19,5
20,20,12090,"LINHA CLIENTES - SALES","2021-05-10",12,0,19,5
10,10,5083,"LINHA CLIENTES - SALES","2021-05-10",13,0,19,5
26,26,12825,"LINHA CLIENTES - SALES","2021-05-10",14,0,19,5
26,26,13895,"LINHA CLIENTES - SALES","2021-05-10",15,0,19,5
23,23,9383,"LINHA CLIENTES - SALES","2021-05-10",16,0,19,5
20,20,9584,"LINHA CLIENTES - SALES","2021-05-10",17,0,19,5
13,13,3797,"LINHA CLIENTES - SALES","2021-05-10",18,0,19,5
1,1,594,"LINHA CLIENTES - SALES","2021-05-10",19,0,19,5
1,1,1168,"LINHA CLIENTES - SALES","2021-05-10",20,0,19,5
10,10,7410,"NÃO ASSISTIDO PRODUÇÃO","2021-05-10",9,0,19,5
8,8,4071,"NÃO ASSISTIDO PRODUÇÃO","2021-05-10",10,0,19,5
7,7,5637,"NÃO ASSISTIDO PRODUÇÃO","2021-05-10",11,0,19,5
4,4,1216,"NÃO ASSISTIDO PRODUÇÃO","2021-05-10",12,0,19,5
3,3,744,"NÃO ASSISTIDO PRODUÇÃO","2021-05-10",13,0,19,5
9,9,3464,"NÃO ASSISTIDO PRODUÇÃO","2021-05-10",14,0,19,5
6,6,3989,"NÃO ASSISTIDO PRODUÇÃO","2021-05-10",15,0,19,5
11,11,4527,"NÃO ASSISTIDO PRODUÇÃO","2021-05-10",16,0,19,5
7,7,3840,"NÃO ASSISTIDO PRODUÇÃO","2021-05-10",17,0,19,5
1,1,1046,"NÃO ASSISTIDO PRODUÇÃO","2021-05-10",18,0,19,5
4,4,750,"NÃO ASSISTIDO SINISTROS","2021-05-10",9,0,19,5
3,3,438,"NÃO ASSISTIDO SINISTROS","2021-05-10",10,0,19,5
2,2,1547,"NÃO ASSISTIDO SINISTROS","2021-05-10",11,0,19,5
1,1,887,"NÃO ASSISTIDO SINISTROS","2021-05-10",12,0,19,5
1,1,38,"NÃO ASSISTIDO SINISTROS","2021-05-10",13,0,19,5
2,2,346,"NÃO ASSISTIDO SINISTROS","2021-05-10",14,0,19,5
2,2,1173,"NÃO ASSISTIDO SINISTROS","2021-05-10",15,0,19,5
1,1,235,"NÃO ASSISTIDO SINISTROS","2021-05-10",16,0,19,5
3,3,891,"NÃO ASSISTIDO SINISTROS","2021-05-10",17,0,19,5
1,1,315,"OUT SIN","2021-05-10",9,0,19,5
1,1,2043,"PARC COM","2021-05-10",17,0,19,5
1,1,90,"PRESTADORES","2021-05-10",16,0,19,5
9,9,5044,"RRA","2021-05-10",9,0,19,5
12,12,2192,"RRA","2021-05-10",10,0,19,5
13,13,6456,"RRA","2021-05-10",11,0,19,5
5,5,3088,"RRA","2021-05-10",12,0,19,5
3,3,2200,"RRA","2021-05-10",13,0,19,5
6,6,3900,"RRA","2021-05-10",14,0,19,5
5,5,4747,"RRA","2021-05-10",15,0,19,5
7,7,4360,"RRA","2021-05-10",16,0,19,5
8,8,2385,"RRA","2021-05-10",17,0,19,5
3,3,647,"RRA","2021-05-10",18,0,19,5
11,11,3801,"SERVICING GENÉRICO","2021-05-10",9,0,19,5
20,20,10610,"SERVICING GENÉRICO","2021-05-10",10,0,19,5
21,21,10904,"SERVICING GENÉRICO","2021-05-10",11,0,19,5
24,24,13462,"SERVICING GENÉRICO","2021-05-10",12,0,19,5
11,11,6147,"SERVICING GENÉRICO","2021-05-10",13,0,19,5
16,16,9011,"SERVICING GENÉRICO","2021-05-10",14,0,19,5
22,22,10586,"SERVICING GENÉRICO","2021-05-10",15,0,19,5
11,11,4744,"SERVICING GENÉRICO","2021-05-10",16,0,19,5
18,18,7107,"SERVICING GENÉRICO","2021-05-10",17,0,19,5
8,8,4132,"SERVICING GENÉRICO","2021-05-10",18,0,19,5
57,56,32407,"SERVICING I","2021-05-10",9,0,19,5
68,67,34260,"SERVICING I","2021-05-10",10,0,19,5
58,57,29212,"SERVICING I","2021-05-10",11,0,19,5
42,42,20546,"SERVICING I","2021-05-10",12,0,19,5
39,39,15690,"SERVICING I","2021-05-10",13,0,19,5
47,47,24683,"SERVICING I","2021-05-10",14,0,19,5
50,50,21962,"SERVICING I","2021-05-10",15,0,19,5
53,53,32274,"SERVICING I","2021-05-10",16,0,19,5
40,40,17340,"SERVICING I","2021-05-10",17,0,19,5
19,18,16006,"SERVICING I","2021-05-10",18,0,19,5
31,31,10815,"SERVICING II","2021-05-10",9,0,19,5
38,37,11825,"SERVICING II","2021-05-10",10,0,19,5
35,35,12135,"SERVICING II","2021-05-10",11,0,19,5
45,44,18501,"SERVICING II","2021-05-10",12,0,19,5
24,24,6148,"SERVICING II","2021-05-10",13,0,19,5
39,39,14450,"SERVICING II","2021-05-10",14,0,19,5
50,50,16043,"SERVICING II","2021-05-10",15,0,19,5
41,41,12452,"SERVICING II","2021-05-10",16,0,19,5
31,31,15135,"SERVICING II","2021-05-10",17,0,19,5
17,17,5830,"SERVICING II","2021-05-10",18,0,19,5
23,23,12280,"SIN ESCLAR","2021-05-10",8,0,19,5
18,18,10158,"SIN ESCLAR","2021-05-10",9,0,19,5
24,24,18050,"SIN ESCLAR","2021-05-10",10,0,19,5
17,17,8005,"SIN ESCLAR","2021-05-10",11,0,19,5
8,8,6056,"SIN ESCLAR","2021-05-10",12,0,19,5
21,21,22454,"SIN ESCLAR","2021-05-10",13,0,19,5
16,16,10201,"SIN ESCLAR","2021-05-10",14,0,19,5
17,17,12575,"SIN ESCLAR","2021-05-10",15,0,19,5
14,14,7952,"SIN ESCLAR","2021-05-10",16,0,19,5
13,13,8755,"SIN ESCLAR","2021-05-10",17,0,19,5
3,3,2479,"SIN ESCLAR","2021-05-10",18,0,19,5
2,2,767,"SIN ESCLAR","2021-05-10",19,0,19,5
1,1,114,"SIN INDEM","2021-05-10",8,0,19,5
1,1,475,"SIN INDEM","2021-05-10",9,0,19,5
1,1,447,"SIN INDEM","2021-05-10",16,0,19,5
5,5,3092,"SIN PERIT","2021-05-10",8,0,19,5
4,4,2628,"SIN PERIT","2021-05-10",9,0,19,5
2,2,1394,"SIN PERIT","2021-05-10",10,0,19,5
1,1,694,"SIN PERIT","2021-05-10",12,0,19,5
3,3,2292,"SIN PERIT","2021-05-10",13,0,19,5
2,2,345,"SIN PERIT","2021-05-10",14,0,19,5
4,4,1872,"SIN PERIT","2021-05-10",15,0,19,5
4,4,4151,"SIN PERIT","2021-05-10",16,0,19,5
3,3,1319,"SIN QIV","2021-05-10",8,0,19,5
1,1,401,"SIN QIV","2021-05-10",9,0,19,5
2,2,947,"SIN QIV","2021-05-10",10,0,19,5
1,1,422,"SIN QIV","2021-05-10",13,0,19,5
1,1,530,"SIN QIV","2021-05-10",14,0,19,5
1,1,280,"SIN QIV","2021-05-10",16,0,19,5
1,1,76,"SIN SUPORTE","2021-05-10",11,0,19,5
1,1,267,"SIN SUPORTE","2021-05-10",12,0,19,5
9,9,3861,"SINISTROS AP","2021-05-10",9,0,19,5
18,18,4815,"SINISTROS AP","2021-05-10",10,0,19,5
13,13,7096,"SINISTROS AP","2021-05-10",11,0,19,5
8,8,6046,"SINISTROS AP","2021-05-10",12,0,19,5
3,3,634,"SINISTROS AP","2021-05-10",13,0,19,5
4,4,1370,"SINISTROS AP","2021-05-10",14,0,19,5
8,8,5979,"SINISTROS AP","2021-05-10",15,0,19,5
10,10,6440,"SINISTROS AP","2021-05-10",16,0,19,5
6,6,1726,"SINISTROS AP","2021-05-10",17,0,19,5
3,3,1432,"SINISTROS AP","2021-05-10",18,0,19,5
99,98,64199,"SINISTROS AT","2021-05-10",9,0,19,5
115,115,69586,"SINISTROS AT","2021-05-10",10,0,19,5
100,100,66159,"SINISTROS AT","2021-05-10",11,0,19,5
70,70,45765,"SINISTROS AT","2021-05-10",12,0,19,5
52,52,34582,"SINISTROS AT","2021-05-10",13,0,19,5
75,75,59641,"SINISTROS AT","2021-05-10",14,0,19,5
94,94,63269,"SINISTROS AT","2021-05-10",15,0,19,5
69,69,49280,"SINISTROS AT","2021-05-10",16,0,19,5
61,61,32970,"SINISTROS AT","2021-05-10",17,0,19,5
18,18,11178,"SINISTROS AT","2021-05-10",18,0,19,5
34,34,21515,"SINISTROS RR","2021-05-10",9,0,19,5
48,48,28498,"SINISTROS RR","2021-05-10",10,0,19,5
55,55,29249,"SINISTROS RR","2021-05-10",11,0,19,5
34,34,17705,"SINISTROS RR","2021-05-10",12,0,19,5
9,9,2729,"SINISTROS RR","2021-05-10",13,0,19,5
34,34,21224,"SINISTROS RR","2021-05-10",14,0,19,5
42,42,33755,"SINISTROS RR","2021-05-10",15,0,19,5
38,37,20741,"SINISTROS RR","2021-05-10",16,0,19,5
29,29,18074,"SINISTROS RR","2021-05-10",17,0,19,5
11,11,4252,"SINISTROS RR","2021-05-10",18,0,19,5
1,1,621,"SONAE GES","2021-05-10",10,0,19,5
1,1,157,"SONAE GES","2021-05-10",16,0,19,5
2,2,708,"TRIAGEM CLÍNICA","2021-05-10",9,0,19,5
4,4,3864,"TRIAGEM CLÍNICA","2021-05-10",10,0,19,5
2,2,2547,"TRIAGEM CLÍNICA","2021-05-10",11,0,19,5
3,3,2276,"TRIAGEM CLÍNICA","2021-05-10",12,0,19,5
2,2,1853,"TRIAGEM CLÍNICA","2021-05-10",13,0,19,5
4,4,2157,"TRIAGEM CLÍNICA","2021-05-10",14,0,19,5
4,4,3004,"TRIAGEM CLÍNICA","2021-05-10",15,0,19,5
2,2,1258,"TRIAGEM CLÍNICA","2021-05-10",17,0,19,5
1,1,14,NULL,"2021-05-10",8,0,19,5
4,2,80,NULL,"2021-05-10",9,0,19,5
26,26,13107,"ASSISTIDOS PRODUÇÃO","2021-05-07",9,4,18,5
11,11,6977,"ASSISTIDOS PRODUÇÃO","2021-05-07",10,4,18,5
13,13,6350,"ASSISTIDOS PRODUÇÃO","2021-05-07",11,4,18,5
5,5,2071,"ASSISTIDOS PRODUÇÃO","2021-05-07",12,4,18,5
3,3,1506,"ASSISTIDOS PRODUÇÃO","2021-05-07",13,4,18,5
10,10,5577,"ASSISTIDOS PRODUÇÃO","2021-05-07",14,4,18,5
18,18,16924,"ASSISTIDOS PRODUÇÃO","2021-05-07",15,4,18,5
14,14,9547,"ASSISTIDOS PRODUÇÃO","2021-05-07",16,4,18,5
13,13,10194,"ASSISTIDOS PRODUÇÃO","2021-05-07",17,4,18,5
2,2,1068,"ASSISTIDOS PRODUÇÃO","2021-05-07",18,4,18,5
22,22,7145,"ASSISTIDOS SINISTROS","2021-05-07",9,4,18,5
16,16,6474,"ASSISTIDOS SINISTROS","2021-05-07",10,4,18,5
19,19,7954,"ASSISTIDOS SINISTROS","2021-05-07",11,4,18,5
10,10,4983,"ASSISTIDOS SINISTROS","2021-05-07",12,4,18,5
4,4,224,"ASSISTIDOS SINISTROS","2021-05-07",13,4,18,5
19,19,5268,"ASSISTIDOS SINISTROS","2021-05-07",14,4,18,5
24,24,9972,"ASSISTIDOS SINISTROS","2021-05-07",15,4,18,5
20,20,6205,"ASSISTIDOS SINISTROS","2021-05-07",16,4,18,5
7,7,4330,"ASSISTIDOS SINISTROS","2021-05-07",17,4,18,5
5,5,267,"ASSISTIDOS SINISTROS","2021-05-07",18,4,18,5
4,0,0,"CALLBACK COM","2021-05-07",19,4,18,5
1,0,0,"CALLBACK PARC COM","2021-05-07",13,4,18,5
3,3,281,"CALLBACK SIN","2021-05-07",9,4,18,5
1,1,339,"CALLBACK SIN","2021-05-07",10,4,18,5
1,1,219,"CALLBACK SIN","2021-05-07",13,4,18,5
1,0,0,"CALLBACK SIN","2021-05-07",15,4,18,5
1,1,1137,"CALLBACK SIN","2021-05-07",16,4,18,5
6,6,4173,"COM AUTO","2021-05-07",8,4,18,5
19,19,6889,"COM AUTO","2021-05-07",9,4,18,5
13,13,4256,"COM AUTO","2021-05-07",10,4,18,5
9,9,4364,"COM AUTO","2021-05-07",11,4,18,5
12,12,9198,"COM AUTO","2021-05-07",12,4,18,5
9,9,1906,"COM AUTO","2021-05-07",13,4,18,5
10,10,5221,"COM AUTO","2021-05-07",14,4,18,5
9,9,2888,"COM AUTO","2021-05-07",15,4,18,5
6,6,1592,"COM AUTO","2021-05-07",16,4,18,5
10,10,3140,"COM AUTO","2021-05-07",17,4,18,5
6,6,2736,"COM AUTO","2021-05-07",18,4,18,5
4,4,1702,"COM AUTO","2021-05-07",19,4,18,5
1,1,1370,"COM CASA","2021-05-07",9,4,18,5
1,1,700,"COM CASA","2021-05-07",10,4,18,5
1,1,3,"COM CASA","2021-05-07",12,4,18,5
1,1,182,"COM CASA","2021-05-07",14,4,18,5
1,1,1160,"COM SAÚDE","2021-05-07",15,4,18,5
10,10,4159,"GES AUTO ALT","2021-05-07",8,4,18,5
16,16,7514,"GES AUTO ALT","2021-05-07",9,4,18,5
11,11,6702,"GES AUTO ALT","2021-05-07",10,4,18,5
19,19,9784,"GES AUTO ALT","2021-05-07",11,4,18,5
11,11,3583,"GES AUTO ALT","2021-05-07",12,4,18,5
13,13,5749,"GES AUTO ALT","2021-05-07",13,4,18,5
15,15,7448,"GES AUTO ALT","2021-05-07",14,4,18,5
10,10,8202,"GES AUTO ALT","2021-05-07",15,4,18,5
15,15,11958,"GES AUTO ALT","2021-05-07",16,4,18,5
10,10,7762,"GES AUTO ALT","2021-05-07",17,4,18,5
14,14,8220,"GES AUTO ALT","2021-05-07",18,4,18,5
3,3,1995,"GES AUTO ALT","2021-05-07",19,4,18,5
17,17,8399,"GES AUTO ESCLAR","2021-05-07",8,4,18,5
20,20,6713,"GES AUTO ESCLAR","2021-05-07",9,4,18,5
12,12,6542,"GES AUTO ESCLAR","2021-05-07",10,4,18,5
16,16,5496,"GES AUTO ESCLAR","2021-05-07",11,4,18,5
11,11,2284,"GES AUTO ESCLAR","2021-05-07",12,4,18,5
15,15,6786,"GES AUTO ESCLAR","2021-05-07",13,4,18,5
14,14,5639,"GES AUTO ESCLAR","2021-05-07",14,4,18,5
9,9,3773,"GES AUTO ESCLAR","2021-05-07",15,4,18,5
14,14,5097,"GES AUTO ESCLAR","2021-05-07",16,4,18,5
9,9,3978,"GES AUTO ESCLAR","2021-05-07",17,4,18,5
11,11,5997,"GES AUTO ESCLAR","2021-05-07",18,4,18,5
6,6,1477,"GES AUTO ESCLAR","2021-05-07",19,4,18,5
1,1,317,"GES OUTRO ALT","2021-05-07",8,4,18,5
1,1,118,"GES OUTRO ALT","2021-05-07",11,4,18,5
1,1,785,"GES OUTRO ALT","2021-05-07",12,4,18,5
2,2,1496,"GES OUTRO ALT","2021-05-07",13,4,18,5
1,1,361,"GES OUTRO ALT","2021-05-07",15,4,18,5
1,1,825,"GES OUTRO ALT","2021-05-07",16,4,18,5
1,1,2,"GES OUTRO ALT","2021-05-07",18,4,18,5
3,3,2006,"GES OUTRO ESCLAR","2021-05-07",9,4,18,5
4,4,617,"GES OUTRO ESCLAR","2021-05-07",10,4,18,5
2,2,645,"GES OUTRO ESCLAR","2021-05-07",11,4,18,5
1,1,616,"GES OUTRO ESCLAR","2021-05-07",12,4,18,5
2,2,823,"GES OUTRO ESCLAR","2021-05-07",13,4,18,5
1,1,789,"GES OUTRO ESCLAR","2021-05-07",14,4,18,5
1,1,47,"GES OUTRO ESCLAR","2021-05-07",15,4,18,5
3,3,1798,"GES OUTRO ESCLAR","2021-05-07",16,4,18,5
1,1,433,"GES OUTRO ESCLAR","2021-05-07",17,4,18,5
8,8,3038,"LINHA CLIENTES - SALES","2021-05-07",9,4,18,5
13,13,6019,"LINHA CLIENTES - SALES","2021-05-07",10,4,18,5
10,10,4575,"LINHA CLIENTES - SALES","2021-05-07",11,4,18,5
19,19,16623,"LINHA CLIENTES - SALES","2021-05-07",12,4,18,5
13,12,8903,"LINHA CLIENTES - SALES","2021-05-07",13,4,18,5
17,17,6504,"LINHA CLIENTES - SALES","2021-05-07",14,4,18,5
16,16,5694,"LINHA CLIENTES - SALES","2021-05-07",15,4,18,5
17,17,11907,"LINHA CLIENTES - SALES","2021-05-07",16,4,18,5
15,15,10836,"LINHA CLIENTES - SALES","2021-05-07",17,4,18,5
10,10,4402,"LINHA CLIENTES - SALES","2021-05-07",18,4,18,5
2,2,1240,"LINHA CLIENTES - SALES","2021-05-07",19,4,18,5
4,4,2023,"NÃO ASSISTIDO PRODUÇÃO","2021-05-07",9,4,18,5
7,7,4526,"NÃO ASSISTIDO PRODUÇÃO","2021-05-07",10,4,18,5
2,2,464,"NÃO ASSISTIDO PRODUÇÃO","2021-05-07",11,4,18,5
4,4,930,"NÃO ASSISTIDO PRODUÇÃO","2021-05-07",12,4,18,5
1,1,842,"NÃO ASSISTIDO PRODUÇÃO","2021-05-07",13,4,18,5
5,5,1789,"NÃO ASSISTIDO PRODUÇÃO","2021-05-07",14,4,18,5
11,11,5761,"NÃO ASSISTIDO PRODUÇÃO","2021-05-07",15,4,18,5
7,7,5146,"NÃO ASSISTIDO PRODUÇÃO","2021-05-07",16,4,18,5
6,6,1955,"NÃO ASSISTIDO PRODUÇÃO","2021-05-07",17,4,18,5
1,1,889,"NÃO ASSISTIDO PRODUÇÃO","2021-05-07",18,4,18,5
2,2,1223,"NÃO ASSISTIDO SINISTROS","2021-05-07",9,4,18,5
3,3,619,"NÃO ASSISTIDO SINISTROS","2021-05-07",10,4,18,5
1,1,53,"NÃO ASSISTIDO SINISTROS","2021-05-07",11,4,18,5
4,4,2533,"NÃO ASSISTIDO SINISTROS","2021-05-07",12,4,18,5
2,2,656,"NÃO ASSISTIDO SINISTROS","2021-05-07",13,4,18,5
2,2,119,"NÃO ASSISTIDO SINISTROS","2021-05-07",14,4,18,5
3,3,251,"NÃO ASSISTIDO SINISTROS","2021-05-07",15,4,18,5
3,3,800,"NÃO ASSISTIDO SINISTROS","2021-05-07",16,4,18,5
2,2,133,"NÃO ASSISTIDO SINISTROS","2021-05-07",17,4,18,5
1,1,54,"NÃO ASSISTIDO SINISTROS","2021-05-07",18,4,18,5
2,2,446,"OPERAÇÕES ASSISTIDAS | LUIS CORREIA","2021-05-07",15,4,18,5
2,2,259,"PARC COM","2021-05-07",13,4,18,5
1,1,1473,"PARC COM","2021-05-07",14,4,18,5
1,1,268,"PRESTADORES","2021-05-07",9,4,18,5
11,11,4606,"RRA","2021-05-07",9,4,18,5
13,13,12512,"RRA","2021-05-07",10,4,18,5
14,14,6578,"RRA","2021-05-07",11,4,18,5
4,4,2853,"RRA","2021-05-07",12,4,18,5
1,1,149,"RRA","2021-05-07",13,4,18,5
4,4,504,"RRA","2021-05-07",14,4,18,5
6,6,4077,"RRA","2021-05-07",15,4,18,5
10,10,2203,"RRA","2021-05-07",16,4,18,5
5,5,1216,"RRA","2021-05-07",17,4,18,5
4,4,1970,"RRA","2021-05-07",18,4,18,5
16,16,14160,"SERVICING GENÉRICO","2021-05-07",9,4,18,5
19,19,8528,"SERVICING GENÉRICO","2021-05-07",10,4,18,5
22,22,13241,"SERVICING GENÉRICO","2021-05-07",11,4,18,5
20,20,10550,"SERVICING GENÉRICO","2021-05-07",12,4,18,5
8,8,5537,"SERVICING GENÉRICO","2021-05-07",13,4,18,5
8,8,4530,"SERVICING GENÉRICO","2021-05-07",14,4,18,5
19,19,13168,"SERVICING GENÉRICO","2021-05-07",15,4,18,5
16,16,5088,"SERVICING GENÉRICO","2021-05-07",16,4,18,5
7,7,5240,"SERVICING GENÉRICO","2021-05-07",17,4,18,5
7,7,4577,"SERVICING GENÉRICO","2021-05-07",18,4,18,5
28,28,9933,"SERVICING I","2021-05-07",9,4,18,5
46,46,27066,"SERVICING I","2021-05-07",10,4,18,5
35,35,20550,"SERVICING I","2021-05-07",11,4,18,5
39,39,22945,"SERVICING I","2021-05-07",12,4,18,5
22,22,11091,"SERVICING I","2021-05-07",13,4,18,5
28,28,10544,"SERVICING I","2021-05-07",14,4,18,5
40,40,16604,"SERVICING I","2021-05-07",15,4,18,5
35,35,22881,"SERVICING I","2021-05-07",16,4,18,5
33,33,13034,"SERVICING I","2021-05-07",17,4,18,5
16,16,11199,"SERVICING I","2021-05-07",18,4,18,5
27,27,10737,"SERVICING II","2021-05-07",9,4,18,5
44,44,14667,"SERVICING II","2021-05-07",10,4,18,5
31,31,10771,"SERVICING II","2021-05-07",11,4,18,5
24,24,7833,"SERVICING II","2021-05-07",12,4,18,5
13,13,6771,"SERVICING II","2021-05-07",13,4,18,5
36,36,9610,"SERVICING II","2021-05-07",14,4,18,5
31,31,17062,"SERVICING II","2021-05-07",15,4,18,5
23,23,7327,"SERVICING II","2021-05-07",16,4,18,5
15,15,4241,"SERVICING II","2021-05-07",17,4,18,5
6,6,2655,"SERVICING II","2021-05-07",18,4,18,5
1,1,578,"SIANET","2021-05-07",11,4,18,5
15,15,10327,"SIN ESCLAR","2021-05-07",8,4,18,5
24,24,13719,"SIN ESCLAR","2021-05-07",9,4,18,5
24,24,15420,"SIN ESCLAR","2021-05-07",10,4,18,5
13,13,7082,"SIN ESCLAR","2021-05-07",11,4,18,5
8,8,3021,"SIN ESCLAR","2021-05-07",12,4,18,5
17,17,11383,"SIN ESCLAR","2021-05-07",13,4,18,5
19,19,11581,"SIN ESCLAR","2021-05-07",14,4,18,5
20,20,12263,"SIN ESCLAR","2021-05-07",15,4,18,5
16,16,14047,"SIN ESCLAR","2021-05-07",16,4,18,5
2,2,1296,"SIN ESCLAR","2021-05-07",17,4,18,5
1,1,268,"SIN ESCLAR","2021-05-07",18,4,18,5
2,2,878,"SIN ESCLAR","2021-05-07",19,4,18,5
1,1,843,"SIN INDEM","2021-05-07",12,4,18,5
1,1,240,"SIN INDEM","2021-05-07",16,4,18,5
4,4,1971,"SIN PERIT","2021-05-07",8,4,18,5
4,4,2078,"SIN PERIT","2021-05-07",9,4,18,5
3,3,2184,"SIN PERIT","2021-05-07",10,4,18,5
1,1,697,"SIN PERIT","2021-05-07",11,4,18,5
1,1,537,"SIN PERIT","2021-05-07",12,4,18,5
2,2,1008,"SIN PERIT","2021-05-07",13,4,18,5
8,8,6332,"SIN PERIT","2021-05-07",14,4,18,5
2,2,2225,"SIN PERIT","2021-05-07",15,4,18,5
2,2,770,"SIN PERIT","2021-05-07",16,4,18,5
1,1,192,"SIN PERIT","2021-05-07",17,4,18,5
5,5,2625,"SIN QIV","2021-05-07",9,4,18,5
1,1,725,"SIN QIV","2021-05-07",12,4,18,5
2,2,1608,"SIN QIV","2021-05-07",13,4,18,5
1,1,492,"SIN QIV","2021-05-07",18,4,18,5
2,2,587,"SIN SUPORTE","2021-05-07",12,4,18,5
3,3,1728,"SINISTROS AP","2021-05-07",9,4,18,5
12,12,7224,"SINISTROS AP","2021-05-07",10,4,18,5
5,5,472,"SINISTROS AP","2021-05-07",11,4,18,5
6,6,3443,"SINISTROS AP","2021-05-07",12,4,18,5
1,1,780,"SINISTROS AP","2021-05-07",13,4,18,5
6,6,1836,"SINISTROS AP","2021-05-07",14,4,18,5
9,9,3585,"SINISTROS AP","2021-05-07",15,4,18,5
9,9,7542,"SINISTROS AP","2021-05-07",16,4,18,5
12,12,5514,"SINISTROS AP","2021-05-07",17,4,18,5
2,2,160,"SINISTROS AP","2021-05-07",18,4,18,5
82,82,53635,"SINISTROS AT","2021-05-07",9,4,18,5
101,101,72439,"SINISTROS AT","2021-05-07",10,4,18,5
95,95,59383,"SINISTROS AT","2021-05-07",11,4,18,5
72,72,42965,"SINISTROS AT","2021-05-07",12,4,18,5
37,37,28192,"SINISTROS AT","2021-05-07",13,4,18,5
83,83,61549,"SINISTROS AT","2021-05-07",14,4,18,5
82,82,53584,"SINISTROS AT","2021-05-07",15,4,18,5
60,60,44091,"SINISTROS AT","2021-05-07",16,4,18,5
39,39,30352,"SINISTROS AT","2021-05-07",17,4,18,5
15,15,9205,"SINISTROS AT","2021-05-07",18,4,18,5
33,33,20973,"SINISTROS RR","2021-05-07",9,4,18,5
